frame_index,track_id,class_name,bbox0,bbox1,bbox2,bbox3
1123,519,car,295,343,349,382
1123,557,car,721,298,1068,497
1123,593,car,375,346,393,360
1123,595,car,706,299,1036,501
1123,599,car,640,306,894,471
1123,609,car,2,369,61,420
1123,620,truck,398,329,454,372
1124,103,car,568,352,599,378
1124,372,car,1187,378,1237,417
1124,448,truck,623,351,674,388
1124,472,car,1040,379,1153,418
1124,496,car,506,354,577,399
1124,519,car,296,344,348,382
1124,557,car,719,275,1120,500
1124,593,car,376,346,394,360
1124,595,car,718,277,1101,501
1124,609,car,2,369,61,421
1124,620,truck,400,329,457,374
1125,103,car,570,352,601,379
1125,448,truck,622,351,673,388
1125,488,car,532,350,605,409
1125,496,car,512,354,584,400
1125,519,car,296,344,349,382
1125,557,car,784,269,1224,514
1125,595,car,721,273,1114,503
1125,596,car,382,340,415,364
1125,609,car,2,369,61,421
1125,620,truck,403,330,460,375
1126,448,truck,622,351,672,387
1126,488,car,537,352,614,412
1126,519,car,296,344,348,382
1126,557,car,821,245,1301,524
1126,596,car,384,341,416,364
1126,609,car,2,369,61,421
1126,620,truck,408,330,466,376
1126,622,car,825,361,911,401
1127,448,truck,623,351,673,387
1127,488,car,536,346,627,416
1127,519,car,297,345,348,382
1127,557,car,855,223,1353,529
1127,596,car,385,341,416,364
1127,609,car,2,369,61,421
1127,620,truck,409,328,469,377
1127,622,car,826,361,910,400
1128,448,truck,623,352,673,387
1128,472,car,1037,379,1154,418
1128,488,car,560,351,656,422
1128,519,car,298,345,347,382
1128,557,car,869,216,1384,533
1128,596,car,388,341,417,364
1128,609,car,2,369,61,422
1128,620,truck,411,327,475,380
1128,622,car,827,363,906,400
1129,107,car,586,351,702,429
1129,472,car,1040,379,1152,417
1129,488,car,567,352,665,424
1129,519,car,297,345,348,382
1129,556,car,347,344,362,356
1129,596,car,389,342,420,366
1129,609,car,2,369,62,422
1129,620,truck,415,326,480,381
1129,622,car,827,362,905,398
1130,107,car,584,350,703,431
1130,472,car,1039,379,1153,417
1130,512,car,537,350,563,372
1130,519,car,297,344,348,381
1130,556,car,347,344,362,356
1130,586,car,622,339,758,440
1130,596,car,390,341,422,366
1130,609,car,2,369,62,422
1130,620,truck,419,326,485,382
1130,622,car,827,362,905,398
1131,103,car,566,351,594,376
1131,372,car,1187,378,1236,416
1131,448,truck,623,352,665,382
1131,472,car,1040,379,1152,417
1131,512,car,540,350,564,372
1131,519,car,297,344,349,381
1131,556,car,347,344,363,357
1131,586,car,647,334,810,451
1131,596,car,391,341,422,366
1131,620,truck,422,325,489,383
1131,621,truck,638,315,832,453
1131,622,car,827,362,905,398
1132,103,car,565,351,593,376
1132,372,car,1188,378,1237,416
1132,448,truck,621,352,666,384
1132,472,car,1039,379,1153,417
1132,512,car,540,350,564,372
1132,519,car,297,343,350,382
1132,556,car,348,345,364,357
1132,586,car,666,333,840,454
1132,596,car,391,341,422,367
1132,609,car,3,369,61,421
1132,620,truck,426,325,493,384
1132,621,truck,662,317,856,452
1133,103,car,566,351,592,375
1133,372,car,1188,378,1237,416
1133,448,truck,621,352,670,387
1133,472,car,1038,379,1154,418
1133,512,car,540,351,563,372
1133,519,car,297,343,350,382
1133,556,car,348,345,365,358
1133,586,car,701,335,907,468
1133,596,car,391,341,423,367
1133,609,car,3,368,61,421
1133,620,truck,429,325,497,384
1133,621,truck,671,317,868,454
1134,103,car,566,351,592,375
1134,372,car,1188,378,1237,416
1134,448,truck,621,352,672,388
1134,472,car,1056,380,1158,415
1134,512,car,540,351,562,372
1134,519,car,297,343,350,382
1134,556,car,348,345,365,358
1134,586,car,714,335,926,472
1134,595,car,779,317,1098,500
1134,596,car,390,341,422,367
1134,609,car,2,368,61,421
1134,620,truck,434,324,505,386
1135,103,car,566,351,593,375
1135,448,truck,621,352,673,388
1135,472,car,1058,380,1158,415
1135,512,car,539,351,563,372
1135,519,car,296,343,349,382
1135,556,car,347,344,366,358
1135,595,car,805,313,1163,513
1135,596,car,390,341,421,367
1135,609,car,2,369,61,421
1135,620,truck,438,323,510,387
1135,628,car,409,340,442,371
1136,103,car,567,351,594,375
1136,448,truck,621,352,673,389
1136,512,car,539,350,564,372
1136,519,car,296,342,349,382
1136,556,car,347,342,369,357
1136,595,car,813,314,1173,515
1136,596,car,389,341,418,366
1136,599,car,926,301,1278,531
1136,609,car,2,369,61,421
1136,620,truck,444,322,520,390
1136,622,car,829,363,903,397
1136,628,car,408,339,445,374
1137,103,car,568,353,594,377
1137,448,truck,621,352,672,389
1137,512,car,538,350,564,372
1137,519,car,296,345,348,384
1137,556,car,347,343,371,359
1137,596,car,390,344,417,367
1137,599,car,995,296,1339,546
1137,606,car,536,352,571,375
1137,620,truck,447,321,524,391
1137,622,car,829,363,903,396
1137,628,car,411,341,450,377
1138,103,car,565,353,592,377
1138,372,car,1185,378,1240,420
1138,448,truck,620,352,671,389
1138,519,car,297,346,347,384
1138,556,car,348,343,372,359
1138,596,car,392,345,417,367
1138,599,car,1017,295,1368,551
1138,606,car,538,352,572,374
1138,609,car,1,370,61,423
1138,620,truck,451,321,536,398
1138,628,car,411,341,452,379
1139,103,car,564,354,590,377
1139,190,car,976,370,1063,408
1139,372,car,1187,379,1239,419
1139,448,truck,621,353,671,389
1139,472,car,1043,380,1154,418
1139,496,car,618,353,674,389
1139,519,car,296,346,348,385
1139,551,car,426,341,471,383
1139,556,car,348,345,372,360
1139,596,car,394,346,418,367
1139,606,car,544,353,573,374
1139,609,car,1,370,61,424
1139,620,truck,459,322,545,402
1140,103,car,565,353,593,377
1140,190,car,975,371,1063,409
1140,372,car,1187,379,1238,419
1140,448,truck,621,353,671,389
1140,472,car,1043,380,1151,418
1140,496,car,620,353,674,389
1140,519,car,296,346,347,385
1140,551,car,425,341,472,383
1140,556,car,349,346,371,360
1140,596,car,394,346,418,367
1140,606,car,549,355,575,374
1140,609,car,1,371,61,424
1140,620,truck,465,321,554,403
1141,103,car,568,352,596,377
1141,372,car,1186,379,1238,419
1141,448,truck,621,352,672,388
1141,472,car,1040,379,1152,418
1141,496,car,622,352,675,388
1141,519,car,296,345,348,383
1141,551,car,425,341,472,383
1141,556,car,349,345,369,358
1141,620,truck,471,320,560,403
1141,622,car,826,363,907,400
1141,630,car,366,344,392,359
1142,103,car,568,352,596,377
1142,372,car,1186,379,1238,419
1142,448,truck,622,352,672,388
1142,472,car,1040,379,1152,418
1142,496,car,627,352,681,387
1142,519,car,296,345,348,384
1142,551,car,424,341,472,383
1142,556,car,349,345,370,358
1142,620,truck,484,313,584,404
1142,622,car,827,363,905,399
1142,628,car,432,342,481,387
1142,630,car,370,345,395,359
1143,372,car,1187,379,1238,419
1143,448,truck,621,352,672,388
1143,472,car,1040,379,1152,418
1143,519,car,296,346,347,384
1143,620,truck,490,309,594,405
1143,622,car,827,363,906,399
1143,628,car,434,341,487,389
1143,630,car,372,345,398,359
1144,107,car,618,351,676,391
1144,372,car,1187,379,1238,419
1144,448,truck,621,352,673,388
1144,472,car,1038,379,1153,418
1144,519,car,296,346,347,385
1144,596,car,394,346,412,361
1144,620,truck,492,305,602,407
1144,628,car,440,340,494,389
1144,630,car,375,346,398,359
1145,107,car,619,351,675,390
1145,372,car,1187,379,1238,419
1145,448,truck,625,351,677,388
1145,472,car,1040,379,1152,418
1145,519,car,298,347,347,384
1145,556,car,348,345,366,357
1145,593,car,377,348,389,358
1145,596,car,395,346,411,360
1145,620,truck,507,304,628,414
1145,622,car,827,363,905,399
1145,628,car,446,339,504,391
1145,630,car,377,346,399,359
1146,372,car,1186,378,1238,419
1146,448,truck,625,351,678,389
1146,472,car,1040,379,1152,418
1146,519,car,297,347,347,384
1146,556,car,346,345,364,356
1146,593,car,377,349,388,357
1146,596,car,395,346,412,360
1146,620,truck,519,305,644,417
1146,622,car,828,364,904,398
1146,628,car,451,338,513,393
1147,372,car,1187,378,1238,418
1147,472,car,1039,379,1153,418
1147,519,car,296,346,348,384
1147,556,car,346,345,364,356
1147,596,car,395,347,411,360
1147,620,truck,525,302,660,421
1147,622,car,828,364,904,398
1147,628,car,454,338,519,394
1148,372,car,1187,378,1237,418
1148,472,car,1039,379,1154,418
1148,519,car,296,344,349,384
1148,551,car,427,341,471,381
1148,556,car,347,345,364,356
1148,596,car,397,347,414,360
1148,620,truck,541,297,691,427
1148,628,car,463,338,529,395
1149,472,car,1039,379,1153,418
1149,519,car,296,344,349,384
1149,551,car,429,341,473,380
1149,556,car,346,344,364,355
1149,596,car,397,346,414,360
1149,620,truck,555,290,725,436
1149,628,car,472,338,541,396
1150,372,car,1185,378,1237,418
1150,472,car,1038,379,1154,418
1150,488,car,577,274,825,457
1150,519,car,295,344,349,384
1150,551,car,430,341,477,382
1150,556,car,345,344,363,355
1150,596,car,397,345,413,357
1150,620,truck,563,288,738,439
1150,628,car,480,336,557,399
1150,634,car,573,266,801,445
1151,103,car,570,350,600,377
1151,372,car,1185,378,1237,418
1151,472,car,1038,379,1154,418
1151,488,car,586,270,844,452
1151,519,car,296,343,349,384
1151,551,car,433,340,485,384
1151,556,car,345,343,363,355
1151,596,car,398,345,413,357
1151,628,car,484,332,570,403
1151,630,car,395,346,413,356
1151,634,car,601,261,838,446
1152,103,car,570,349,601,378
1152,472,car,1038,378,1155,418
1152,488,car,587,267,852,453
1152,519,car,296,343,349,384
1152,551,car,441,340,493,384
1152,556,car,345,343,363,355
1152,621,truck,630,258,928,462
1152,628,car,495,332,584,404
1152,630,car,396,345,413,355
1152,634,car,646,258,905,457
1152,637,car,418,346,437,363
1153,372,car,1185,378,1237,419
1153,448,truck,621,351,671,388
1153,472,car,1040,379,1154,418
1153,519,car,296,344,349,384
1153,551,car,446,340,501,386
1153,556,car,345,343,363,356
1153,621,truck,650,240,1012,488
1153,628,car,502,330,601,409
1153,630,car,398,345,415,354
1153,634,car,677,239,1004,489
1153,637,car,421,346,439,363
1154,372,car,1185,378,1237,419
1154,448,truck,622,353,671,388
1154,472,car,1040,379,1154,418
1154,519,car,296,344,349,384
1154,551,car,447,340,506,389
1154,556,car,345,343,363,356
1154,595,car,663,232,1139,503
1154,621,truck,661,230,1065,503
1154,628,car,509,330,613,412
1154,634,car,702,232,1053,499
1154,637,car,421,346,438,363
1154,639,car,424,345,450,379
1155,448,truck,623,351,674,388
1155,519,car,296,345,348,384
1155,551,car,450,339,511,390
1155,556,car,346,344,363,356
1155,595,car,684,221,1191,510
1155,621,truck,662,226,1078,506
1155,628,car,519,328,629,414
1155,637,car,420,346,436,362
1155,639,car,429,346,456,379
1156,448,truck,623,351,674,388
1156,519,car,296,345,349,385
1156,551,car,461,339,527,393
1156,556,car,347,344,362,355
1156,595,car,704,154,1333,548
1156,628,car,539,324,666,421
1156,637,car,419,347,433,360
1156,639,car,436,346,463,380
1157,519,car,296,344,349,385
1157,551,car,468,338,536,395
1157,556,car,347,344,363,355
1157,595,car,732,119,1393,571
1157,622,car,823,360,914,401
1157,628,car,552,323,693,427
1157,637,car,420,347,434,359
1157,639,car,440,346,467,380
1158,519,car,296,345,348,385
1158,551,car,472,338,542,396
1158,556,car,347,344,363,355
1158,595,car,772,90,1413,566
1158,622,car,825,361,909,400
1158,628,car,558,322,711,433
1158,637,car,420,347,434,360
1158,639,car,440,345,469,380
1159,103,car,562,349,591,378
1159,472,car,1038,379,1155,418
1159,519,car,295,344,348,385
1159,551,car,480,337,555,399
1159,556,car,347,344,363,356
1159,595,car,771,78,1433,569
1159,622,car,825,361,910,400
1159,628,car,588,325,764,446
1159,637,car,422,347,436,360
1159,639,car,450,345,482,383
1160,103,car,566,352,592,378
1160,372,car,1186,378,1237,418
1160,472,car,1039,378,1154,418
1160,519,car,295,343,349,385
1160,551,car,487,337,564,400
1160,556,car,347,344,364,356
1160,628,car,597,324,780,450
1160,637,car,425,347,438,359
1160,639,car,454,345,488,385
1161,103,car,566,352,592,378
1161,372,car,1186,378,1238,418
1161,472,car,1038,378,1154,418
1161,519,car,295,344,349,385
1161,551,car,492,336,570,399
1161,556,car,347,344,363,356
1161,637,car,426,347,439,358
1161,639,car,455,346,491,387
1161,642,car,602,310,859,453
1162,372,car,1187,379,1238,419
1162,448,truck,621,353,672,389
1162,472,car,1037,380,1157,422
1162,519,car,295,344,349,386
1162,551,car,496,336,576,400
1162,556,car,348,346,363,357
1162,586,car,1012,372,1072,412
1162,593,car,373,347,385,356
1162,637,car,423,347,438,360
1162,639,car,461,348,499,390
1162,642,car,658,308,975,482
1163,372,car,1187,379,1238,419
1163,448,truck,621,353,672,390
1163,472,car,1037,381,1157,422
1163,519,car,295,345,349,386
1163,556,car,348,346,363,357
1163,586,car,1022,374,1075,409
1163,593,car,373,346,386,355
1163,596,car,401,347,412,356
1163,637,car,422,347,437,360
1163,639,car,466,349,507,392
1163,642,car,694,300,1056,499
1163,644,car,512,331,607,409
1164,372,car,1187,379,1238,419
1164,448,truck,621,354,672,390
1164,519,car,295,345,349,387
1164,556,car,347,347,362,358
1164,593,car,372,346,386,355
1164,596,car,401,348,412,356
1164,637,car,422,348,438,360
1164,639,car,471,347,515,394
1164,642,car,737,301,1113,505
1164,644,car,516,331,616,413
1164,645,car,444,349,465,363
1165,107,car,538,327,667,417
1165,372,car,1187,380,1238,420
1165,448,truck,621,354,671,390
1165,519,car,295,345,348,386
1165,556,car,348,347,362,357
1165,593,car,373,346,386,355
1165,637,car,421,347,437,360
1165,639,car,481,347,527,395
1165,642,car,795,279,1242,522
1165,644,car,521,331,623,415
1165,645,car,445,348,465,361
1166,107,car,540,326,670,419
1166,512,car,482,348,543,399
1166,519,car,295,344,348,386
1166,556,car,348,347,361,357
1166,593,car,373,346,386,355
1166,621,truck,846,248,1282,546
1166,637,car,420,347,436,360
1166,639,car,485,347,534,397
1166,642,car,824,274,1304,535
1166,645,car,445,347,465,360
1167,107,car,547,327,679,423
1167,512,car,483,348,548,401
1167,519,car,295,344,349,386
1167,556,car,348,347,362,357
1167,621,truck,876,243,1307,549
1167,622,car,827,362,909,400
1167,637,car,421,348,436,360
1167,645,car,445,348,464,361
1168,107,car,566,324,713,428
1168,190,car,975,370,1067,409
1168,472,car,1042,381,1149,417
1168,488,car,569,310,754,443
1168,512,car,481,348,548,402
1168,519,car,296,345,348,386
1168,551,car,501,342,576,401
1168,556,car,348,347,362,357
1168,621,truck,888,242,1325,552
1168,622,car,827,362,909,400
1168,637,car,421,348,437,360
1168,645,car,445,348,465,361
1169,107,car,583,320,747,434
1169,190,car,975,369,1065,408
1169,372,car,1190,383,1239,421
1169,472,car,1042,383,1152,420
1169,488,car,589,315,770,445
1169,519,car,296,345,348,386
1169,551,car,510,345,588,406
1169,556,car,348,347,361,357
1169,622,car,826,364,906,400
1169,637,car,421,348,437,360
1169,645,car,446,349,465,361
1170,107,car,581,319,749,435
1170,190,car,974,369,1065,408
1170,372,car,1184,379,1242,422
1170,472,car,1043,381,1149,418
1170,488,car,621,329,796,448
1170,519,car,296,345,348,386
1170,551,car,514,346,592,407
1170,556,car,348,346,363,357
1170,622,car,827,364,905,400
1170,628,car,618,312,823,454
1170,637,car,422,348,437,359
1170,644,car,527,343,611,412
1170,645,car,446,349,464,361
1171,372,car,1163,375,1233,423
1171,472,car,1042,381,1147,417
1171,488,car,632,325,839,460
1171,519,car,296,345,348,386
1171,556,car,349,346,363,357
1171,628,car,633,310,848,458
1171,637,car,421,348,437,359
1171,644,car,535,345,622,416
1171,645,car,446,349,465,361
1172,372,car,1153,373,1229,423
1172,472,car,1042,381,1147,417
1172,488,car,643,328,851,464
1172,519,car,296,345,348,386
1172,556,car,349,346,363,357
1172,628,car,655,314,883,465
1172,637,car,421,348,437,359
1172,644,car,547,349,632,416
1172,645,car,447,349,466,361
1173,372,car,1138,373,1218,422
1173,448,truck,633,353,668,377
1173,519,car,297,345,348,386
1173,556,car,348,346,364,357
1173,628,car,669,313,914,469
1173,637,car,421,347,437,359
1173,644,car,552,348,642,417
1173,645,car,446,348,465,361
1174,103,car,539,351,564,375
1174,372,car,1127,373,1215,422
1174,448,truck,634,353,667,376
1174,519,car,297,346,348,386
1174,556,car,349,346,364,357
1174,628,car,705,306,992,485
1174,637,car,421,347,437,359
1174,644,car,568,347,668,421
1174,645,car,446,348,465,361
1175,103,car,539,351,565,375
1175,372,car,1139,379,1221,424
1175,519,car,296,346,348,386
1175,556,car,349,346,364,357
1175,628,car,718,305,1013,489
1175,637,car,420,347,437,359
1175,644,car,584,348,694,427
1175,645,car,447,349,466,361
1176,103,car,539,352,565,375
1176,107,car,606,337,760,440
1176,372,car,1137,379,1219,424
1176,519,car,295,345,348,386
1176,556,car,349,347,364,357
1176,637,car,420,347,437,359
1176,644,car,593,349,704,429
1176,645,car,446,349,465,361
1176,650,car,783,284,1257,520
1177,103,car,539,352,565,375
1177,107,car,618,339,774,441
1177,519,car,296,345,348,387
1177,556,car,350,347,365,357
1177,637,car,420,348,437,359
1177,639,car,566,353,592,380
1177,645,car,446,350,465,362
1177,650,car,816,278,1304,523
1178,103,car,540,352,566,375
1178,107,car,619,339,777,443
1178,488,car,647,330,840,454
1178,519,car,296,345,348,386
1178,556,car,349,348,365,358
1178,621,truck,901,257,1291,535
1178,637,car,421,348,437,359
1178,639,car,568,354,593,379
1178,645,car,446,350,464,362
1178,650,car,843,272,1357,530
1178,655,car,519,353,538,372
1179,103,car,540,352,566,375
1179,488,car,671,338,862,456
1179,519,car,296,345,348,386
1179,551,car,564,354,596,380
1179,556,car,350,348,365,358
1179,621,truck,955,236,1328,526
1179,637,car,420,349,437,360
1179,639,car,574,354,598,378
1179,645,car,447,350,465,362
1179,655,car,520,353,538,372
1180,103,car,540,352,566,375
1180,190,car,984,369,1096,417
1180,488,car,681,340,878,457
1180,519,car,296,346,347,386
1180,551,car,565,354,595,378
1180,556,car,349,348,364,358
1180,621,truck,989,228,1339,525
1180,637,car,420,349,437,360
1180,645,car,447,350,466,362
1180,655,car,520,353,538,372
1180,656,car,630,354,663,389
1181,103,car,540,353,566,375
1181,190,car,981,368,1114,420
1181,488,car,711,339,943,472
1181,519,car,297,346,348,386
1181,551,car,566,354,595,377
1181,556,car,349,347,365,358
1181,586,car,1184,380,1239,418
1181,621,truck,999,226,1350,523
1181,645,car,447,350,466,362
1181,655,car,519,353,538,372
1181,656,car,629,354,664,389
1182,103,car,540,353,566,375
1182,190,car,987,367,1137,426
1182,448,truck,620,353,671,389
1182,488,car,747,335,1019,485
1182,519,car,297,347,347,386
1182,551,car,565,354,594,379
1182,556,car,349,347,365,358
1182,586,car,1187,380,1242,419
1182,645,car,447,350,466,362
1182,655,car,519,353,538,372
1182,656,car,631,354,666,390
1183,103,car,540,353,567,376
1183,190,car,988,366,1142,427
1183,448,truck,620,354,671,390
1183,488,car,799,327,1126,504
1183,519,car,297,348,348,389
1183,551,car,564,355,592,378
1183,556,car,348,347,366,359
1183,586,car,1195,380,1250,420
1183,645,car,447,350,466,362
1183,655,car,519,354,538,372
1183,660,truck,621,354,671,390
1184,103,car,540,353,566,376
1184,448,truck,620,354,671,390
1184,488,car,826,322,1186,514
1184,519,car,296,346,348,388
1184,551,car,565,355,592,378
1184,556,car,349,348,365,359
1184,645,car,448,350,467,362
1184,655,car,519,354,538,373
1184,660,truck,621,354,671,390
1185,103,car,540,352,566,374
1185,448,truck,620,352,672,389
1185,488,car,846,321,1217,519
1185,519,car,296,345,348,386
1185,551,car,564,353,593,377
1185,556,car,349,346,366,357
1185,622,car,826,361,916,401
1185,628,car,912,312,1253,518
1185,645,car,448,349,466,360
1185,655,car,519,354,538,373
1185,660,truck,621,352,671,388
1186,103,car,540,352,566,374
1186,448,truck,621,352,671,388
1186,519,car,297,346,346,385
1186,551,car,565,353,593,377
1186,556,car,350,346,366,357
1186,622,car,826,360,917,402
1186,628,car,944,307,1292,522
1186,645,car,448,348,466,359
1186,660,truck,622,352,671,388
1187,103,car,539,352,566,374
1187,448,truck,620,353,671,389
1187,519,car,297,346,347,385
1187,551,car,565,353,593,377
1187,556,car,350,346,367,357
1187,628,car,967,306,1304,519
1187,645,car,449,349,466,359
1187,660,truck,622,352,671,387
1188,103,car,539,351,565,373
1188,448,truck,620,352,672,388
1188,519,car,296,343,348,383
1188,551,car,565,352,594,377
1188,556,car,350,346,366,357
1188,622,car,826,362,910,400
1188,628,car,1041,314,1348,526
1188,645,car,449,349,466,359
1188,660,truck,621,352,671,387
1188,661,car,929,364,1043,415
1189,103,car,539,351,565,373
1189,448,truck,620,352,673,388
1189,472,car,1048,380,1152,415
1189,519,car,296,342,348,383
1189,551,car,565,352,594,376
1189,556,car,349,345,367,357
1189,622,car,819,363,901,400
1189,628,car,1064,315,1375,529
1189,660,truck,621,351,672,387
1189,661,car,936,362,1055,416
1190,103,car,539,351,566,373
1190,448,truck,620,352,673,388
1190,472,car,1044,379,1150,416
1190,519,car,297,343,347,382
1190,551,car,565,352,594,376
1190,556,car,350,345,368,356
1190,622,car,819,363,900,400
1190,660,truck,620,351,672,388
1190,663,car,872,358,1054,413
1191,103,car,539,351,566,373
1191,448,truck,620,351,673,389
1191,472,car,1041,379,1151,417
1191,519,car,297,343,347,382
1191,551,car,565,352,594,376
1191,556,car,352,344,369,356
1191,660,truck,621,351,673,388
1191,663,car,865,360,1048,416
1191,664,car,1187,378,1237,417
1192,103,car,540,351,565,373
1192,448,truck,620,351,673,388
1192,472,car,1040,379,1152,417
1192,519,car,297,342,348,382
1192,551,car,564,351,594,377
1192,556,car,350,344,368,356
1192,660,truck,621,351,672,388
1192,663,car,857,357,1043,414
1192,664,car,1187,378,1236,417
1193,103,car,539,351,566,373
1193,448,truck,619,351,673,388
1193,472,car,1040,379,1152,417
1193,519,car,296,341,348,382
1193,551,car,564,351,594,377
1193,556,car,350,344,369,356
1193,660,truck,620,351,672,388
1193,663,car,844,359,1018,411
1193,664,car,1188,378,1237,416
1194,103,car,539,351,566,373
1194,448,truck,620,351,672,388
1194,472,car,1041,379,1152,416
1194,519,car,296,342,348,382
1194,551,car,564,351,593,376
1194,556,car,350,344,369,356
1194,660,truck,620,351,672,388
1194,663,car,833,358,1008,411
1194,664,car,1189,378,1238,416
1195,103,car,540,351,566,373
1195,448,truck,620,351,673,388
1195,472,car,1039,378,1153,417
1195,519,car,296,342,348,383
1195,551,car,565,352,594,377
1195,556,car,350,345,368,356
1195,660,truck,621,351,672,388
1195,664,car,1188,378,1237,416
1195,665,truck,818,360,1007,410
1196,103,car,540,351,566,373
1196,448,truck,620,351,673,388
1196,472,car,1040,378,1152,416
1196,519,car,296,342,348,383
1196,551,car,565,352,594,377
1196,556,car,352,345,368,356
1196,660,truck,620,351,673,388
1196,664,car,1189,378,1237,416
1196,665,truck,804,358,996,409
1197,103,car,540,351,566,372
1197,448,truck,620,351,672,388
1197,472,car,1039,378,1153,417
1197,519,car,296,342,348,383
1197,551,car,565,352,594,377
1197,556,car,351,345,369,356
1197,660,truck,620,351,672,388
1197,661,car,983,366,1063,402
1197,664,car,1188,378,1237,416
1197,665,truck,772,359,953,407
1198,103,car,540,351,565,372
1198,448,truck,620,351,672,388
1198,472,car,1038,378,1154,417
1198,519,car,297,343,348,383
1198,551,car,565,352,593,376
1198,556,car,351,345,369,356
1198,660,truck,621,351,672,388
1198,661,car,983,366,1064,402
1198,664,car,1188,378,1237,416
1198,665,truck,761,360,934,406
1199,103,car,540,351,567,373
1199,448,truck,620,351,673,388
1199,472,car,1039,378,1153,417
1199,519,car,296,342,347,382
1199,551,car,564,352,593,376
1199,556,car,351,344,369,356
1199,660,truck,621,351,673,388
1199,661,car,982,365,1064,401
1199,664,car,1189,378,1237,416
1199,665,truck,744,359,910,405
1200,103,car,540,351,566,373
1200,448,truck,620,351,673,388
1200,472,car,1038,378,1153,417
1200,519,car,297,343,347,383
1200,551,car,564,352,593,376
1200,556,car,350,344,368,356
1200,660,truck,620,351,672,388
1200,661,car,986,364,1066,401
1200,664,car,1189,378,1237,416
1200,665,truck,733,359,897,404
1201,103,car,539,351,567,373
1201,107,car,846,359,901,395
1201,448,truck,620,351,673,388
1201,472,car,1039,378,1153,417
1201,519,car,296,342,348,383
1201,551,car,565,352,594,376
1201,556,car,350,344,368,356
1201,660,truck,620,351,672,388
1201,665,truck,706,357,868,402
1202,103,car,539,351,567,373
1202,107,car,843,360,901,397
1202,448,truck,621,351,673,388
1202,472,car,1040,378,1151,416
1202,519,car,297,342,347,382
1202,551,car,564,352,593,376
1202,664,car,1189,378,1238,415
1202,665,truck,684,354,855,401
1203,103,car,539,351,567,373
1203,107,car,851,360,906,396
1203,448,truck,622,352,674,388
1203,472,car,1039,378,1152,416
1203,519,car,297,343,347,382
1203,551,car,565,352,593,376
1203,556,car,349,344,367,356
1203,622,car,814,364,895,400
1203,664,car,1189,378,1238,415
1203,665,truck,666,353,837,400
1203,669,car,368,345,383,356
1204,103,car,539,351,567,373
1204,448,truck,621,352,672,387
1204,472,car,1040,378,1151,416
1204,519,car,297,343,347,382
1204,551,car,564,352,594,376
1204,556,car,348,344,367,356
1204,622,car,823,363,903,399
1204,660,truck,620,351,671,387
1204,664,car,1188,377,1238,416
1204,669,car,369,345,385,356
1204,670,truck,666,353,806,400
1205,103,car,539,351,566,373
1205,448,truck,621,352,670,386
1205,472,car,1039,378,1153,417
1205,519,car,297,343,347,382
1205,551,car,564,352,593,376
1205,556,car,349,344,366,356
1205,622,car,824,362,906,399
1205,645,car,446,348,465,358
1205,660,truck,620,351,671,386
1205,664,car,1188,377,1238,416
1205,669,car,370,346,386,357
1205,670,truck,648,350,795,400
1206,103,car,539,351,567,373
1206,448,truck,621,352,669,386
1206,472,car,1038,378,1153,417
1206,519,car,297,343,347,382
1206,551,car,564,352,593,376
1206,556,car,349,344,366,355
1206,622,car,826,362,907,399
1206,645,car,446,347,465,358
1206,664,car,1184,377,1239,420
1206,669,car,371,346,386,356
1206,670,truck,635,348,789,400
1207,103,car,539,351,567,373
1207,190,car,1140,377,1243,419
1207,448,truck,621,353,668,385
1207,472,car,1040,379,1150,416
1207,519,car,297,342,347,382
1207,551,car,564,351,593,376
1207,556,car,350,345,366,356
1207,622,car,827,362,907,398
1207,645,car,446,347,465,358
1207,664,car,1183,377,1239,420
1207,669,car,372,346,387,357
1207,672,car,628,351,743,395
1208,103,car,539,351,566,373
1208,190,car,1138,379,1235,419
1208,472,car,1040,379,1150,416
1208,519,car,297,342,347,382
1208,556,car,350,345,365,356
1208,622,car,826,362,907,398
1208,645,car,446,347,465,358
1208,669,car,373,347,388,357
1208,672,car,611,352,724,395
1209,103,car,539,351,567,374
1209,190,car,1134,381,1236,423
1209,472,car,1037,379,1147,417
1209,519,car,298,345,347,384
1209,551,car,564,352,593,376
1209,556,car,350,345,365,356
1209,622,car,827,364,905,398
1209,645,car,447,348,466,359
1209,669,car,372,347,387,358
1209,672,car,597,353,707,395
1210,103,car,539,350,568,374
1210,190,car,1136,382,1238,424
1210,472,car,1050,378,1168,418
1210,519,car,297,343,347,382
1210,551,car,563,350,594,376
1210,556,car,350,346,364,355
1210,622,car,828,364,905,398
1210,645,car,447,348,466,359
1210,664,car,1189,377,1239,416
1210,669,car,372,346,389,358
1210,674,car,595,347,695,392
1211,103,car,539,350,569,374
1211,472,car,1042,377,1166,418
1211,519,car,297,342,347,382
1211,551,car,564,350,593,376
1211,556,car,349,345,364,355
1211,622,car,826,362,907,398
1211,661,car,982,364,1062,400
1211,664,car,1189,377,1239,416
1211,669,car,374,346,390,357
1211,674,car,586,346,680,389
1212,103,car,539,350,569,374
1212,472,car,1033,377,1161,419
1212,519,car,297,342,347,382
1212,551,car,563,350,592,375
1212,556,car,350,345,365,355
1212,622,car,827,362,906,397
1212,661,car,983,364,1063,400
1212,669,car,374,346,391,357
1212,674,car,582,346,674,388
1213,103,car,539,349,570,374
1213,472,car,1029,376,1157,419
